Strategy report
Symbol: /MES:XCME
Work Time: 3/2/25, 6:01 PM - 3/3/25, 10:26 AM


Id;Strategy;Side;Quantity;Amount;Price;Date/Time;Trade P/L;P/L;Position;
437;dataCol_V6(SellClose);Sell to Close;-1;-5.0;$5,965.75;3/2/25, 9:39 PM;$7.50;$2,316.25;-5.0;
438;dataCol_V6(5,965.75|5,964.25|5,965.75|114|1,740,969,480);Buy to Open;1;5.0;$5,964.25;3/2/25, 9:39 PM;;$2,317.50;0.0;
439;dataCol_V6(SellClose);Sell to Close;-1;-5.0;$5,965.75;3/2/25, 9:40 PM;$8.75;$2,321.25;-5.0;
440;dataCol_V6(5,965.75|5,964|5,964.5|186|1,740,969,540);Buy to Open;1;5.0;$5,964.00;3/2/25, 9:40 PM;;$2,326.25;0.0;
441;dataCol_V6(SellClose);Sell to Close;-1;-5.0;$5,965.00;3/2/25, 9:41 PM;$2.50;$2,331.25;-5.0;
442;dataCol_V6(5,965|5,964.5|5,965|80|1,740,969,600);Buy to Open;1;5.0;$5,964.50;3/2/25, 9:41 PM;;$2,328.75;0.0;
443;dataCol_V6(SellClose);Sell to Close;-1;-5.0;$5,965.25;3/2/25, 9:42 PM;$6.25;$2,330.00;-5.0;
444;dataCol_V6(5,965.25|5,964|5,964|104|1,740,969,660);Buy to Open;1;5.0;$5,964.00;3/2/25, 9:42 PM;;$2,335.00;0.0;
445;dataCol_V6(SellClose);Sell to Close;-1;-5.0;$5,965.00;3/2/25, 9:43 PM;$3.75;$2,337.50;-5.0;
446;dataCol_V6(5,965|5,964.25|5,965|51|1,740,969,720);Buy to Open;1;5.0;$5,964.25;3/2/25, 9:43 PM;;$2,338.75;0.0;
447;dataCol_V6(SellClose);Sell to Close;-1;-5.0;$5,964.75;3/2/25, 9:44 PM;$3.75;$2,338.75;-5.0;
448;dataCol_V6(5,964.75|5,964|5,964.5|179|1,740,969,780);Buy to Open;1;5.0;$5,964.00;3/2/25, 9:44 PM;;$2,342.50;0.0;
449;dataCol_V6(SellClose);Sell to Close;-1;-5.0;$5,965.25;3/2/25, 9:45 PM;$3.75;$2,347.50;-5.0;
450;dataCol_V6(5,965.25|5,964.5|5,964.75|92|1,740,969,840);Buy to Open;1;5.0;$5,964.50;3/2/25, 9:45 PM;;$2,346.25;0.0;
451;dataCol_V6(SellClose);Sell to Close;-1;-5.0;$5,965.75;3/2/25, 9:46 PM;$8.75;$2,357.50;-5.0;
452;dataCol_V6(5,965.75|5,964|5,964.25|227|1,740,969,900);Buy to Open;1;5.0;$5,964.00;3/2/25, 9:46 PM;;$2,355.00;0.0;
453;dataCol_V6(SellClose);Sell to Close;-1;-5.0;$5,964.25;3/2/25, 9:47 PM;$5.00;$2,356.25;-5.0;
454;dataCol_V6(5,964.25|5,963.25|5,963.5|169|1,740,969,960);Buy to Open;1;5.0;$5,963.25;3/2/25, 9:47 PM;;$2,360.00;0.0;
455;dataCol_V6(SellClose);Sell to Close;-1;-5.0;$5,964.25;3/2/25, 9:48 PM;$5.00;$2,363.75;-5.0;
456;dataCol_V6(5,964.25|5,963.25|5,964|87|1,740,970,020);Buy to Open;1;5.0;$5,963.25;3/2/25, 9:48 PM;;$2,365.00;0.0;
457;dataCol_V6(SellClose);Sell to Close;-1;-5.0;$5,963.75;3/2/25, 9:49 PM;$2.50;$2,361.25;-5.0;
458;dataCol_V6(5,963.75|5,963.25|5,963.5|68|1,740,970,080);Buy to Open;1;5.0;$5,963.25;3/2/25, 9:49 PM;;$2,367.50;0.0;
459;dataCol_V6(SellClose);Sell to Close;-1;-5.0;$5,965.00;3/2/25, 9:50 PM;$7.50;$2,365.00;-5.0;
460;dataCol_V6(5,965|5,963.5|5,964.5|99|1,740,970,140);Buy to Open;1;5.0;$5,963.50;3/2/25, 9:50 PM;;$2,375.00;0.0;
461;dataCol_V6(SellClose);Sell to Close;-1;-5.0;$5,966.50;3/2/25, 9:51 PM;$8.75;$2,382.50;-5.0;
462;dataCol_V6(5,966.5|5,964.75|5,965.5|227|1,740,970,200);Buy to Open;1;5.0;$5,964.75;3/2/25, 9:51 PM;;$2,383.75;0.0;
463;dataCol_V6(SellClose);Sell to Close;-1;-5.0;$5,966.25;3/2/25, 9:52 PM;$6.25;$2,381.25;-5.0;
464;dataCol_V6(5,966.25|5,965|5,965|130|1,740,970,260);Buy to Open;1;5.0;$5,965.00;3/2/25, 9:52 PM;;$2,390.00;0.0;
465;dataCol_V6(SellClose);Sell to Close;-1;-5.0;$5,967.00;3/2/25, 9:53 PM;$10.00;$2,388.75;-5.0;
466;dataCol_V6(5,967|5,965|5,966.75|184|1,740,970,320);Buy to Open;1;5.0;$5,965.00;3/2/25, 9:53 PM;;$2,400.00;0.0;
467;dataCol_V6(SellClose);Sell to Close;-1;-5.0;$5,968.25;3/2/25, 9:54 PM;$7.50;$2,403.75;-5.0;
468;dataCol_V6(5,968.25|5,966.75|5,967.25|459|1,740,970,380);Buy to Open;1;5.0;$5,966.75;3/2/25, 9:54 PM;;$2,407.50;0.0;
469;dataCol_V6(SellClose);Sell to Close;-1;-5.0;$5,967.50;3/2/25, 9:55 PM;$3.75;$2,410.00;-5.0;
470;dataCol_V6(5,967.5|5,966.75|5,967.5|118|1,740,970,440);Buy to Open;1;5.0;$5,966.75;3/2/25, 9:55 PM;;$2,411.25;0.0;
471;dataCol_V6(SellClose);Sell to Close;-1;-5.0;$5,967.50;3/2/25, 9:56 PM;$2.50;$2,421.25;-5.0;
472;dataCol_V6(5,967.5|5,967|5,967|87|1,740,970,500);Buy to Open;1;5.0;$5,967.00;3/2/25, 9:56 PM;;$2,413.75;0.0;
473;dataCol_V6(SellClose);Sell to Close;-1;-5.0;$5,967.25;3/2/25, 9:57 PM;$8.75;$2,423.75;-5.0;
474;dataCol_V6(5,967.25|5,965.5|5,965.5|201|1,740,970,560);Buy to Open;1;5.0;$5,965.50;3/2/25, 9:57 PM;;$2,422.50;0.0;
475;dataCol_V6(SellClose);Sell to Close;-1;-5.0;$5,966.00;3/2/25, 9:58 PM;$7.50;$2,435.00;-5.0;
476;dataCol_V6(5,966|5,964.5|5,965.25|272|1,740,970,620);Buy to Open;1;5.0;$5,964.50;3/2/25, 9:58 PM;;$2,430.00;0.0;
477;dataCol_V6(SellClose);Sell to Close;-1;-5.0;$5,965.00;3/2/25, 9:59 PM;$7.50;$2,433.75;-5.0;
478;dataCol_V6(5,965|5,963.5|5,963.5|214|1,740,970,680);Buy to Open;1;5.0;$5,963.50;3/2/25, 9:59 PM;;$2,437.50;0.0;
479;dataCol_V6(SellClose);Sell to Close;-1;-5.0;$5,964.50;3/2/25, 10:00 PM;$6.25;$2,440.00;-5.0;
480;dataCol_V6(5,964.5|5,963.25|5,964.25|135|1,740,970,740);Buy to Open;1;5.0;$5,963.25;3/2/25, 10:00 PM;;$2,443.75;0.0;
481;dataCol_V6(SellClose);Sell to Close;-1;-5.0;$5,965.00;3/2/25, 10:01 PM;$6.25;$2,457.50;-5.0;
482;dataCol_V6(5,965|5,963.75|5,964|175|1,740,970,800);Buy to Open;1;5.0;$5,963.75;3/2/25, 10:01 PM;;$2,450.00;0.0;
483;dataCol_V6(SellClose);Sell to Close;-1;-5.0;$5,964.00;3/2/25, 10:02 PM;$8.75;$2,450.00;-5.0;
484;dataCol_V6(5,964|5,962.25|5,962.25|303|1,740,970,860);Buy to Open;1;5.0;$5,962.25;3/2/25, 10:02 PM;;$2,458.75;0.0;
485;dataCol_V6(SellClose);Sell to Close;-1;-5.0;$5,964.25;3/2/25, 10:03 PM;$10.00;$2,467.50;-5.0;
486;dataCol_V6(5,964.25|5,962.25|5,964|169|1,740,970,920);Buy to Open;1;5.0;$5,962.25;3/2/25, 10:03 PM;;$2,468.75;0.0;
487;dataCol_V6(SellClose);Sell to Close;-1;-5.0;$5,964.25;3/2/25, 10:04 PM;$10.00;$2,476.25;-5.0;
488;dataCol_V6(5,964.25|5,962.25|5,962.5|128|1,740,970,980);Buy to Open;1;5.0;$5,962.25;3/2/25, 10:04 PM;;$2,478.75;0.0;
489;dataCol_V6(SellClose);Sell to Close;-1;-5.0;$5,962.75;3/2/25, 10:05 PM;$10.00;$2,486.25;-5.0;
490;dataCol_V6(5,962.75|5,960.75|5,962.75|369|1,740,971,040);Buy to Open;1;5.0;$5,960.75;3/2/25, 10:05 PM;;$2,488.75;0.0;
491;dataCol_V6(SellClose);Sell to Close;-1;-5.0;$5,962.75;3/2/25, 10:06 PM;$10.00;$2,492.50;-5.0;
492;dataCol_V6(5,962.75|5,960.75|5,961.25|213|1,740,971,100);Buy to Open;1;5.0;$5,960.75;3/2/25, 10:06 PM;;$2,498.75;0.0;
493;dataCol_V6(SellClose);Sell to Close;-1;-5.0;$5,962.50;3/2/25, 10:07 PM;$10.00;$2,508.75;-5.0;
494;dataCol_V6(5,962.5|5,960.5|5,962|264|1,740,971,160);Buy to Open;1;5.0;$5,960.50;3/2/25, 10:07 PM;;$2,508.75;0.0;
495;dataCol_V6(SellClose);Sell to Close;-1;-5.0;$5,962.25;3/2/25, 10:08 PM;$10.00;$2,518.75;-5.0;
496;dataCol_V6(5,962.25|5,960.25|5,960.5|190|1,740,971,220);Buy to Open;1;5.0;$5,960.25;3/2/25, 10:08 PM;;$2,518.75;0.0;
497;dataCol_V6(SellClose);Sell to Close;-1;-5.0;$5,961.00;3/2/25, 10:09 PM;$6.25;$2,521.25;-5.0;
498;dataCol_V6(5,961|5,959.75|5,960.25|193|1,740,971,280);Buy to Open;1;5.0;$5,959.75;3/2/25, 10:09 PM;;$2,525.00;0.0;
499;dataCol_V6(SellClose);Sell to Close;-1;-5.0;$5,961.00;3/2/25, 10:10 PM;$3.75;$2,526.25;-5.0;
500;dataCol_V6(5,961|5,960.25|5,960.5|101|1,740,971,340);Buy to Open;1;5.0;$5,960.25;3/2/25, 10:10 PM;;$2,528.75;0.0;
501;dataCol_V6(SellClose);Sell to Close;-1;-5.0;$5,961.25;3/2/25, 10:11 PM;$6.25;$2,532.50;-5.0;
502;dataCol_V6(5,961.25|5,960|5,960.75|211|1,740,971,400);Buy to Open;1;5.0;$5,960.00;3/2/25, 10:11 PM;;$2,535.00;0.0;
503;dataCol_V6(SellClose);Sell to Close;-1;-5.0;$5,961.00;3/2/25, 10:12 PM;$3.75;$2,537.50;-5.0;
504;dataCol_V6(5,961|5,960.25|5,960.5|168|1,740,971,460);Buy to Open;1;5.0;$5,960.25;3/2/25, 10:12 PM;;$2,538.75;0.0;
505;dataCol_V6(SellClose);Sell to Close;-1;-5.0;$5,961.00;3/2/25, 10:13 PM;$6.25;$2,541.25;-5.0;
506;dataCol_V6(5,961|5,959.75|5,960.5|270|1,740,971,520);Buy to Open;1;5.0;$5,959.75;3/2/25, 10:13 PM;;$2,545.00;0.0;
507;dataCol_V6(SellClose);Sell to Close;-1;-5.0;$5,961.00;3/2/25, 10:14 PM;$5.00;$2,548.75;-5.0;
508;dataCol_V6(5,961|5,960|5,960.5|158|1,740,971,580);Buy to Open;1;5.0;$5,960.00;3/2/25, 10:14 PM;;$2,550.00;0.0;
509;dataCol_V6(SellClose);Sell to Close;-1;-5.0;$5,961.25;3/2/25, 10:15 PM;$6.25;$2,550.00;-5.0;
510;dataCol_V6(5,961.25|5,960|5,960.25|156|1,740,971,640);Buy to Open;1;5.0;$5,960.00;3/2/25, 10:15 PM;;$2,556.25;0.0;
511;dataCol_V6(SellClose);Sell to Close;-1;-5.0;$5,961.75;3/2/25, 10:16 PM;$7.50;$2,558.75;-5.0;
512;dataCol_V6(5,961.75|5,960.25|5,961.25|152|1,740,971,700);Buy to Open;1;5.0;$5,960.25;3/2/25, 10:16 PM;;$2,563.75;0.0;
513;dataCol_V6(SellClose);Sell to Close;-1;-5.0;$5,961.50;3/2/25, 10:17 PM;$2.50;$2,567.50;-5.0;
514;dataCol_V6(5,961.5|5,961|5,961.25|117|1,740,971,760);Buy to Open;1;5.0;$5,961.00;3/2/25, 10:17 PM;;$2,566.25;0.0;
515;dataCol_V6(SellClose);Sell to Close;-1;-5.0;$5,961.75;3/2/25, 10:18 PM;$6.25;$2,575.00;-5.0;
516;dataCol_V6(5,961.75|5,960.5|5,960.75|130|1,740,971,820);Buy to Open;1;5.0;$5,960.50;3/2/25, 10:18 PM;;$2,572.50;0.0;
517;dataCol_V6(SellClose);Sell to Close;-1;-5.0;$5,960.75;3/2/25, 10:19 PM;$5.00;$2,576.25;-5.0;
518;dataCol_V6(5,960.75|5,959.75|5,960|179|1,740,971,880);Buy to Open;1;5.0;$5,959.75;3/2/25, 10:19 PM;;$2,577.50;0.0;
519;dataCol_V6(SellClose);Sell to Close;-1;-5.0;$5,960.25;3/2/25, 10:20 PM;$5.00;$2,570.00;-5.0;
520;dataCol_V6(5,960.25|5,959.25|5,960|308|1,740,971,940);Buy to Open;1;5.0;$5,959.25;3/2/25, 10:20 PM;;$2,582.50;0.0;
521;dataCol_V6(SellClose);Sell to Close;-1;-5.0;$5,962.25;3/2/25, 10:21 PM;$11.25;$2,592.50;-5.0;
522;dataCol_V6(5,962.25|5,960|5,961.75|172|1,740,972,000);Buy to Open;1;5.0;$5,960.00;3/2/25, 10:21 PM;;$2,593.75;0.0;
523;dataCol_V6(SellClose);Sell to Close;-1;-5.0;$5,962.00;3/2/25, 10:22 PM;$13.75;$2,612.50;-5.0;
524;dataCol_V6(5,962|5,959.25|5,960.25|243|1,740,972,060);Buy to Open;1;5.0;$5,959.25;3/2/25, 10:22 PM;;$2,607.50;0.0;
525;dataCol_V6(SellClose);Sell to Close;-1;-5.0;$5,960.25;3/2/25, 10:23 PM;$12.50;$2,621.25;-5.0;
526;dataCol_V6(5,960.25|5,957.75|5,958.25|562|1,740,972,120);Buy to Open;1;5.0;$5,957.75;3/2/25, 10:23 PM;;$2,620.00;0.0;
527;dataCol_V6(SellClose);Sell to Close;-1;-5.0;$5,958.25;3/2/25, 10:24 PM;$5.00;$2,621.25;-5.0;
528;dataCol_V6(5,958.25|5,957.25|5,957.5|392|1,740,972,180);Buy to Open;1;5.0;$5,957.25;3/2/25, 10:24 PM;;$2,625.00;0.0;
529;dataCol_V6(SellClose);Sell to Close;-1;-5.0;$5,958.75;3/2/25, 10:25 PM;$6.25;$2,623.75;-5.0;
530;dataCol_V6(5,958.75|5,957.5|5,958|195|1,740,972,240);Buy to Open;1;5.0;$5,957.50;3/2/25, 10:25 PM;;$2,631.25;0.0;
531;dataCol_V6(SellClose);Sell to Close;-1;-5.0;$5,959.50;3/2/25, 10:26 PM;$8.75;$2,636.25;-5.0;
532;dataCol_V6(5,959.5|5,957.75|5,959|218|1,740,972,300);Buy to Open;1;5.0;$5,957.75;3/2/25, 10:26 PM;;$2,640.00;0.0;
533;dataCol_V6(SellClose);Sell to Close;-1;-5.0;$5,959.25;3/2/25, 10:27 PM;$8.75;$2,635.00;-5.0;
534;dataCol_V6(5,959.25|5,957.5|5,958.5|169|1,740,972,360);Buy to Open;1;5.0;$5,957.50;3/2/25, 10:27 PM;;$2,648.75;0.0;
535;dataCol_V6(SellClose);Sell to Close;-1;-5.0;$5,960.50;3/2/25, 10:28 PM;$8.75;$2,648.75;-5.0;
536;dataCol_V6(5,960.5|5,958.75|5,960.25|234|1,740,972,420);Buy to Open;1;5.0;$5,958.75;3/2/25, 10:28 PM;;$2,657.50;0.0;
537;dataCol_V6(SellClose);Sell to Close;-1;-5.0;$5,961.00;3/2/25, 10:29 PM;$5.00;$2,660.00;-5.0;
538;dataCol_V6(5,961|5,960|5,960.5|153|1,740,972,480);Buy to Open;1;5.0;$5,960.00;3/2/25, 10:29 PM;;$2,662.50;0.0;
539;dataCol_V6(SellClose);Sell to Close;-1;-5.0;$5,960.75;3/2/25, 10:30 PM;$2.50;$2,666.25;-5.0;
540;dataCol_V6(5,960.75|5,960.25|5,960.5|81|1,740,972,540);Buy to Open;1;5.0;$5,960.25;3/2/25, 10:30 PM;;$2,665.00;0.0;
541;dataCol_V6(SellClose);Sell to Close;-1;-5.0;$5,960.75;3/2/25, 10:31 PM;$11.25;$2,666.25;-5.0;
542;dataCol_V6(5,960.75|5,958.5|5,960|1,580|1,740,972,600);Buy to Open;1;5.0;$5,958.50;3/2/25, 10:31 PM;;$2,676.25;0.0;
543;dataCol_V6(SellClose);Sell to Close;-1;-5.0;$5,961.25;3/2/25, 10:32 PM;$6.25;$2,682.50;-5.0;
544;dataCol_V6(5,961.25|5,960|5,960.5|200|1,740,972,660);Buy to Open;1;5.0;$5,960.00;3/2/25, 10:32 PM;;$2,682.50;0.0;
545;dataCol_V6(SellClose);Sell to Close;-1;-5.0;$5,960.75;3/2/25, 10:33 PM;$6.25;$2,682.50;-5.0;
546;dataCol_V6(5,960.75|5,959.5|5,960|118|1,740,972,720);Buy to Open;1;5.0;$5,959.50;3/2/25, 10:33 PM;;$2,688.75;0.0;
547;dataCol_V6(SellClose);Sell to Close;-1;-5.0;$5,960.75;3/2/25, 10:34 PM;$3.75;$2,687.50;-5.0;
548;dataCol_V6(5,960.75|5,960|5,960.75|67|1,740,972,780);Buy to Open;1;5.0;$5,960.00;3/2/25, 10:34 PM;;$2,692.50;0.0;
549;dataCol_V6(SellClose);Sell to Close;-1;-5.0;$5,961.50;3/2/25, 10:35 PM;$5.00;$2,692.50;-5.0;
550;dataCol_V6(5,961.5|5,960.5|5,961|238|1,740,972,840);Buy to Open;1;5.0;$5,960.50;3/2/25, 10:35 PM;;$2,697.50;0.0;
551;dataCol_V6(SellClose);Sell to Close;-1;-5.0;$5,962.00;3/2/25, 10:36 PM;$5.00;$2,700.00;-5.0;
552;dataCol_V6(5,962|5,961|5,961.5|137|1,740,972,900);Buy to Open;1;5.0;$5,961.00;3/2/25, 10:36 PM;;$2,702.50;0.0;
553;dataCol_V6(SellClose);Sell to Close;-1;-5.0;$5,962.00;3/2/25, 10:37 PM;$3.75;$2,703.75;-5.0;
554;dataCol_V6(5,962|5,961.25|5,961.5|124|1,740,972,960);Buy to Open;1;5.0;$5,961.25;3/2/25, 10:37 PM;;$2,706.25;0.0;
555;dataCol_V6(SellClose);Sell to Close;-1;-5.0;$5,962.00;3/2/25, 10:38 PM;$3.75;$2,703.75;-5.0;
556;dataCol_V6(5,962|5,961.25|5,961.75|85|1,740,973,020);Buy to Open;1;5.0;$5,961.25;3/2/25, 10:38 PM;;$2,710.00;0.0;
557;dataCol_V6(SellClose);Sell to Close;-1;-5.0;$5,963.00;3/2/25, 10:39 PM;$7.50;$2,711.25;-5.0;
558;dataCol_V6(5,963|5,961.5|5,962.5|246|1,740,973,080);Buy to Open;1;5.0;$5,961.50;3/2/25, 10:39 PM;;$2,717.50;0.0;
559;dataCol_V6(SellClose);Sell to Close;-1;-5.0;$5,963.00;3/2/25, 10:40 PM;$3.75;$2,718.75;-5.0;
560;dataCol_V6(5,963|5,962.25|5,962.75|95|1,740,973,140);Buy to Open;1;5.0;$5,962.25;3/2/25, 10:40 PM;;$2,721.25;0.0;
561;dataCol_V6(SellClose);Sell to Close;-1;-5.0;$5,963.00;3/2/25, 10:41 PM;$2.50;$2,726.25;-5.0;
562;dataCol_V6(5,963|5,962.5|5,962.75|79|1,740,973,200);Buy to Open;1;5.0;$5,962.50;3/2/25, 10:41 PM;;$2,723.75;0.0;
563;dataCol_V6(SellClose);Sell to Close;-1;-5.0;$5,963.25;3/2/25, 10:42 PM;$7.50;$2,732.50;-5.0;
564;dataCol_V6(5,963.25|5,961.75|5,962|245|1,740,973,260);Buy to Open;1;5.0;$5,961.75;3/2/25, 10:42 PM;;$2,731.25;0.0;
565;dataCol_V6(SellClose);Sell to Close;-1;-5.0;$5,962.25;3/2/25, 10:43 PM;$3.75;$2,732.50;-5.0;
566;dataCol_V6(5,962.25|5,961.5|5,961.5|142|1,740,973,320);Buy to Open;1;5.0;$5,961.50;3/2/25, 10:43 PM;;$2,735.00;0.0;
567;dataCol_V6(SellClose);Sell to Close;-1;-5.0;$5,962.00;3/2/25, 10:44 PM;$2.50;$2,733.75;-5.0;
568;dataCol_V6(5,962|5,961.5|5,962|80|1,740,973,380);Buy to Open;1;5.0;$5,961.50;3/2/25, 10:44 PM;;$2,737.50;0.0;
569;dataCol_V6(SellClose);Sell to Close;-1;-5.0;$5,963.00;3/2/25, 10:45 PM;$5.00;$2,738.75;-5.0;
570;dataCol_V6(5,963|5,962|5,962.25|79|1,740,973,440);Buy to Open;1;5.0;$5,962.00;3/2/25, 10:45 PM;;$2,742.50;0.0;
571;dataCol_V6(SellClose);Sell to Close;-1;-5.0;$5,963.25;3/2/25, 10:46 PM;$7.50;$2,742.50;-5.0;
572;dataCol_V6(5,963.25|5,961.75|5,962.75|111|1,740,973,500);Buy to Open;1;5.0;$5,961.75;3/2/25, 10:46 PM;;$2,750.00;0.0;
573;dataCol_V6(SellClose);Sell to Close;-1;-5.0;$5,963.50;3/2/25, 10:47 PM;$3.75;$2,752.50;-5.0;
574;dataCol_V6(5,963.5|5,962.75|5,963.25|187|1,740,973,560);Buy to Open;1;5.0;$5,962.75;3/2/25, 10:47 PM;;$2,753.75;0.0;
575;dataCol_V6(SellClose);Sell to Close;-1;-5.0;$5,963.25;3/2/25, 10:48 PM;$1.25;$2,753.75;-5.0;
576;dataCol_V6(5,963.25|5,963|5,963|60|1,740,973,620);Buy to Open;1;5.0;$5,963.00;3/2/25, 10:48 PM;;$2,755.00;0.0;
577;dataCol_V6(SellClose);Sell to Close;-1;-5.0;$5,963.50;3/2/25, 10:49 PM;$3.75;$2,756.25;-5.0;
578;dataCol_V6(5,963.5|5,962.75|5,963.25|67|1,740,973,680);Buy to Open;1;5.0;$5,962.75;3/2/25, 10:49 PM;;$2,758.75;0.0;
579;dataCol_V6(SellClose);Sell to Close;-1;-5.0;$5,963.50;3/2/25, 10:50 PM;$2.50;$2,755.00;-5.0;
580;dataCol_V6(5,963.5|5,963|5,963.25|29|1,740,973,740);Buy to Open;1;5.0;$5,963.00;3/2/25, 10:50 PM;;$2,761.25;0.0;
581;dataCol_V6(SellClose);Sell to Close;-1;-5.0;$5,964.50;3/2/25, 10:51 PM;$7.50;$2,763.75;-5.0;
582;dataCol_V6(5,964.5|5,963|5,964.25|200|1,740,973,800);Buy to Open;1;5.0;$5,963.00;3/2/25, 10:51 PM;;$2,768.75;0.0;
583;dataCol_V6(SellClose);Sell to Close;-1;-5.0;$5,964.75;3/2/25, 10:52 PM;$3.75;$2,772.50;-5.0;
584;dataCol_V6(5,964.75|5,964|5,964|80|1,740,973,860);Buy to Open;1;5.0;$5,964.00;3/2/25, 10:52 PM;;$2,772.50;0.0;
585;dataCol_V6(SellClose);Sell to Close;-1;-5.0;$5,964.00;3/2/25, 10:53 PM;$5.00;$2,772.50;-5.0;
586;dataCol_V6(5,964|5,963|5,964|159|1,740,973,920);Buy to Open;1;5.0;$5,963.00;3/2/25, 10:53 PM;;$2,777.50;0.0;
587;dataCol_V6(SellClose);Sell to Close;-1;-5.0;$5,964.25;3/2/25, 10:54 PM;$2.50;$2,778.75;-5.0;
588;dataCol_V6(5,964.25|5,963.75|5,964|57|1,740,973,980);Buy to Open;1;5.0;$5,963.75;3/2/25, 10:54 PM;;$2,780.00;0.0;
589;dataCol_V6(SellClose);Sell to Close;-1;-5.0;$5,964.50;3/2/25, 10:55 PM;$5.00;$2,782.50;-5.0;
590;dataCol_V6(5,964.5|5,963.5|5,964|74|1,740,974,040);Buy to Open;1;5.0;$5,963.50;3/2/25, 10:55 PM;;$2,785.00;0.0;
591;dataCol_V6(SellClose);Sell to Close;-1;-5.0;$5,964.75;3/2/25, 10:56 PM;$3.75;$2,788.75;-5.0;
592;dataCol_V6(5,964.75|5,964|5,964|54|1,740,974,100);Buy to Open;1;5.0;$5,964.00;3/2/25, 10:56 PM;;$2,788.75;0.0;
593;dataCol_V6(SellClose);Sell to Close;-1;-5.0;$5,964.25;3/2/25, 10:57 PM;$2.50;$2,787.50;-5.0;
594;dataCol_V6(5,964.25|5,963.75|5,964|55|1,740,974,160);Buy to Open;1;5.0;$5,963.75;3/2/25, 10:57 PM;;$2,791.25;0.0;
595;dataCol_V6(SellClose);Sell to Close;-1;-5.0;$5,964.75;3/2/25, 10:58 PM;$3.75;$2,788.75;-5.0;
596;dataCol_V6(5,964.75|5,964|5,964.5|44|1,740,974,220);Buy to Open;1;5.0;$5,964.00;3/2/25, 10:58 PM;;$2,795.00;0.0;
597;dataCol_V6(SellClose);Sell to Close;-1;-5.0;$5,965.75;3/2/25, 10:59 PM;$7.50;$2,800.00;-5.0;
598;dataCol_V6(5,965.75|5,964.25|5,965.25|118|1,740,974,280);Buy to Open;1;5.0;$5,964.25;3/2/25, 10:59 PM;;$2,802.50;0.0;
599;dataCol_V6(SellClose);Sell to Close;-1;-5.0;$5,965.50;3/2/25, 11:00 PM;$5.00;$2,806.25;-5.0;
600;dataCol_V6(5,965.5|5,964.5|5,964.75|96|1,740,974,340);Buy to Open;1;5.0;$5,964.50;3/2/25, 11:00 PM;;$2,807.50;0.0;
601;dataCol_V6(SellClose);Sell to Close;-1;-5.0;$5,965.50;3/2/25, 11:01 PM;$5.00;$2,807.50;-5.0;
602;dataCol_V6(5,965.5|5,964.5|5,964.75|102|1,740,974,400);Buy to Open;1;5.0;$5,964.50;3/2/25, 11:01 PM;;$2,812.50;0.0;
603;dataCol_V6(SellClose);Sell to Close;-1;-5.0;$5,965.75;3/2/25, 11:02 PM;$5.00;$2,812.50;-5.0;
604;dataCol_V6(5,965.75|5,964.75|5,965.5|45|1,740,974,460);Buy to Open;1;5.0;$5,964.75;3/2/25, 11:02 PM;;$2,817.50;0.0;
605;dataCol_V6(SellClose);Sell to Close;-1;-5.0;$5,965.75;3/2/25, 11:03 PM;$3.75;$2,818.75;-5.0;
606;dataCol_V6(5,965.75|5,965|5,965.75|58|1,740,974,520);Buy to Open;1;5.0;$5,965.00;3/2/25, 11:03 PM;;$2,821.25;0.0;
607;dataCol_V6(SellClose);Sell to Close;-1;-5.0;$5,966.00;3/2/25, 11:04 PM;$2.50;$2,823.75;-5.0;
608;dataCol_V6(5,966|5,965.5|5,965.5|95|1,740,974,580);Buy to Open;1;5.0;$5,965.50;3/2/25, 11:04 PM;;$2,823.75;0.0;
609;dataCol_V6(SellClose);Sell to Close;-1;-5.0;$5,966.75;3/2/25, 11:05 PM;$6.25;$2,835.00;-5.0;
610;dataCol_V6(5,966.75|5,965.5|5,965.5|185|1,740,974,640);Buy to Open;1;5.0;$5,965.50;3/2/25, 11:05 PM;;$2,830.00;0.0;
611;dataCol_V6(SellClose);Sell to Close;-1;-5.0;$5,965.75;3/2/25, 11:06 PM;$7.50;$2,832.50;-5.0;
612;dataCol_V6(5,965.75|5,964.25|5,964.5|116|1,740,974,700);Buy to Open;1;5.0;$5,964.25;3/2/25, 11:06 PM;;$2,837.50;0.0;
613;dataCol_V6(SellClose);Sell to Close;-1;-5.0;$5,965.50;3/2/25, 11:07 PM;$3.75;$2,830.00;-5.0;
614;dataCol_V6(5,965.5|5,964.75|5,965.25|86|1,740,974,760);Buy to Open;1;5.0;$5,964.75;3/2/25, 11:07 PM;;$2,841.25;0.0;
615;dataCol_V6(SellClose);Sell to Close;-1;-5.0;$5,967.00;3/2/25, 11:08 PM;$6.25;$2,842.50;-5.0;
616;dataCol_V6(5,967|5,965.75|5,967|259|1,740,974,820);Buy to Open;1;5.0;$5,965.75;3/2/25, 11:08 PM;;$2,847.50;0.0;
617;dataCol_V6(SellClose);Sell to Close;-1;-5.0;$5,967.00;3/2/25, 11:09 PM;$2.50;$2,847.50;-5.0;
618;dataCol_V6(5,967|5,966.5|5,966.75|133|1,740,974,880);Buy to Open;1;5.0;$5,966.50;3/2/25, 11:09 PM;;$2,850.00;0.0;
