fullK,fullD,diffKD,overBought,overSold,Volume,15mSD,30mSD
90.2778,86.6327,3.6451,1,0,6629,-0.3408,0.4547
89.7059,89.5304,0.1755,1,0,5280,-1.0879,0.4592
85.1852,88.3896,-3.2044,1,0,6768,-0.2819,0.6907
60.4651,78.4521,-17.9869,0,0,9932,1.555,1.0941
30.2326,58.6276,-28.3951,0,0,7526,2.4698,1.1221
67.4419,52.7132,14.7287,0,0,4595,2.1085,0.5305
86.5672,61.4139,25.1533,0,0,12369,1.2592,-0.2748
91.0448,81.6846,9.3602,1,0,6683,0.5376,0.0401
94.6667,90.7595,3.9071,1,0,9241,-0.8651,0.4865
94.1176,93.2764,0.8413,1,0,9007,-1.9155,-0.0872
80.2326,89.6723,-9.4397,1,0,12269,-0.359,0.1554
63.9535,79.4346,-15.4811,0,0,10770,1.8962,0.5571
50,64.7287,-14.7287,0,0,10542,1.6479,0.6692
72.093,62.0155,10.0775,0,0,17486,0.7116,0.4936
97.8947,73.3293,24.5655,0,0,24449,-0.6557,-0.0727
74.5098,81.4992,-6.9894,0,0,61537,-0.1534,0.269
74.5098,82.3048,-7.795,0,0,25472,0.3579,0.1485
78.4314,75.817,2.6144,0,0,5613,0.5114,0.0751
71.5686,74.8366,-3.268,0,0,4483,0.7401,0.2506
81.3725,77.1242,4.2484,0,0,1937,-0.0527,-0.0507
88.2353,80.3922,7.8431,1,0,1346,-0.3656,-0.2321
85.2941,84.9673,0.3268,1,0,1289,-0.2097,-0.3446
78.2609,83.9301,-5.6692,0,0,983,-0.0523,0.3416
76.8293,80.1281,-3.2988,0,0,855,-0.1046,0.5943
76.8293,77.3065,-0.4772,0,0,587,-0.467,0.6608
74.3902,76.0163,-1.626,0,0,626,0.6802,0.7524
74.3902,75.2033,-0.813,0,0,581,1.094,0.6624
65.8537,71.5447,-5.6911,0,0,1162,1.4315,0.5837
90.2439,76.8293,13.4146,0,0,1805,0.3588,-1.3146
93.1818,83.0931,10.0887,1,0,1202,-0.2546,-1.8963
93.1818,92.2025,0.9793,1,0,516,-0.7549,-2.057
88.7097,91.6911,-2.9814,1,0,594,-1.7875,-2.1253
74.4186,85.4367,-11.0181,0,0,392,-1.8023,-1.7593
51.1628,71.4304,-20.2676,0,0,784,-1.5422,-1.6616
13.7255,46.4356,-32.7101,0,0,1875,-0.7066,-0.9307
1.9231,22.2705,-20.3474,0,0,769,-0.2528,-0.5912
13.8462,9.8316,4.0146,0,1,1178,-0.4663,-0.1148
9.2308,8.3333,0.8974,0,1,649,-0.52,-0.5546
13.8462,12.3077,1.5385,0,1,214,-0.574,-0.4407
2.9851,8.6873,-5.7023,0,1,303,0.3311,0
9.2105,8.6806,0.5299,0,1,1143,-0.2211,0.0415
11.8421,8.0126,3.8295,0,1,579,0,0.1702
22.3684,14.4737,7.8947,0,0,682,-0.394,0.0446
3.9474,12.7193,-8.7719,0,1,606,0.3344,0.6799
11.8421,12.7193,-0.8772,0,1,618,0.2679,0.6836
14.4737,10.0877,4.386,0,1,591,0.4652,0.6368
10.5263,12.2807,-1.7544,0,1,302,0.6612,1.22
17.5676,14.1892,3.3784,0,1,198,0.7257,0.4965
24.6575,17.5838,7.0737,0,0,535,0.4682,0.3159
25.3521,22.5257,2.8264,0,0,449,1.1052,0.767
36.9231,28.9776,7.9455,0,0,654,0,0.3615
42.3729,34.8827,7.4902,0,0,290,0,0.1815
94.5946,57.9635,36.6311,0,0,1202,0,-0.0454
64.8649,67.2774,-2.4126,0,0,780,0.5166,0.9039
67.5676,75.6757,-8.1081,0,0,576,0.2586,1.0774
92.1053,74.8459,17.2594,0,0,720,-0.0656,1.1139
78.0488,79.2405,-1.1918,0,0,862,0.8072,1.1501
70.7317,80.2953,-9.5635,0,0,475,1.3903,1.2726
82.5,77.0935,5.4065,0,0,547,1.7118,1.179
95.5556,82.9291,12.6265,1,0,735,0.9064,0.6106
92.3077,90.1211,2.1866,1,0,883,0.5869,0.7005
98.3333,95.3989,2.9345,1,0,750,0.0727,0.3961
87.931,92.8574,-4.9263,1,0,588,0,0.4468
87.931,91.3985,-3.4674,1,0,507,0.7604,0.3268
91.5254,89.1292,2.3963,1,0,691,0.9344,0.1971
86.4407,88.6324,-2.1917,1,0,556,1.1851,0
96.2963,91.4208,4.8755,1,0,486,0,-0.4994
87.3016,90.0129,-2.7113,1,0,1030,-0.5137,-0.6456
85.7143,89.7707,-4.0564,1,0,508,-1.2959,-0.6479
80.9524,84.6561,-3.7037,1,0,249,-1.2207,-0.7437
80.9524,82.5397,-1.5873,1,0,344,-1.0692,-0.5928
69.8413,77.2487,-7.4074,0,0,697,-0.3535,-0.2995
58.4906,69.7614,-11.2708,0,0,337,-0.592,-0.4058
59.6154,62.6491,-3.0337,0,0,373,-0.3506,-0.4089
57.6923,58.5994,-0.9071,0,0,256,-0.3466,-0.6115
47.0588,54.7888,-7.73,0,0,421,-0.3437,-0.3064
48.9362,51.2291,-2.2929,0,0,252,-0.569,-0.4591
28.5714,41.5221,-12.9507,0,0,342,-1.0076,-0.3569
11.7647,29.7574,-17.9927,0,0,412,-0.3353,-0.3575
14.7059,18.3473,-3.6415,0,1,166,-0.4662,-0.3063
5.5556,10.6754,-5.1198,0,1,313,0.2333,0.0511
8.3333,9.5316,-1.1983,0,1,174,-0.4636,-0.2564
8.3333,7.4074,0.9259,0,1,198,-0.2313,-0.1544
11.1111,9.2593,1.8519,0,1,236,-0.1167,0.1557
9.7561,9.7335,0.0226,0,1,407,-0.1168,0.2617
15.7895,12.2189,3.5706,0,1,185,-0.1168,0.3697
23.5294,16.3583,7.1711,0,0,158,0.4799,0.2126
8.8235,16.0475,-7.2239,0,1,245,0.7896,0.3202
15.625,15.9926,-0.3676,0,1,279,1.3107,-0.0544
46.1538,23.5341,22.6197,0,0,210,0,-1.3525
34.6154,32.1314,2.484,0,0,344,0,-1.1937
59.0909,46.62,12.4709,0,0,288,-1.68,-1.8336
66.6667,53.4577,13.209,0,0,165,-3.5813,-1.5964
50,58.5859,-8.5859,0,0,148,-2.7812,-1.5497
23.5294,46.732,-23.2026,0,0,110,-2.6698,-0.9343
21.6216,31.717,-10.0954,0,0,1627,0,0.2912
25.7143,23.6218,2.0925,0,0,284,-0.2845,0.5091
11.7647,19.7002,-7.9355,0,1,195,0.9556,0.7328
23.5294,20.3361,3.1933,0,0,164,0.5417,0.5894
20.5882,18.6275,1.9608,0,0,145,1.1804,0.5886
32.3529,25.4902,6.8627,0,0,262,0.3938,0.3677
35.2941,29.4118,5.8824,0,0,404,0.5189,0.5875
47.0588,38.2353,8.8235,0,0,199,-0.1299,0.1469
41.1765,41.1765,0,0,0,95,0.2586,0.3698
47.0588,45.098,1.9608,0,0,68,0.5122,0.1491
44.1176,44.1176,0,0,0,87,0.3819,0.1501
47.0588,46.0784,0.9804,0,0,63,0.381,-0.3867
58.8235,50,8.8235,0,0,149,-0.2581,-0.4652
52.9412,52.9412,0,0,0,110,-0.1292,-0.5422
57.5758,56.4468,1.1289,0,0,85,-1.0225,-0.3921
58.0645,56.1938,1.8707,0,0,121,-0.5118,0.0787
58.6207,58.087,0.5337,0,0,74,-0.7649,0
45.8333,54.1728,-8.3395,0,0,255,0.3806,0.706
63.1579,55.8706,7.2873,0,0,157,0.6277,0.9538
47.3684,52.1199,-4.7515,0,0,297,0.7438,1.4502
63.1579,57.8947,5.2632,0,0,263,0.7351,1.2355
87.5,66.0088,21.4912,0,0,205,0.8496,1.1031
75,75.2193,-0.2193,0,0,239,1.4176,0.5367
93.75,85.4167,8.3333,1,0,221,1.0587,0.9367
94.7368,87.8289,6.9079,1,0,307,0.6994,1.0362
100,96.1623,3.8377,1,0,273,-0.6941,0.3845
100,98.2456,1.7544,1,0,201,0.1177,0.5791
100,100,0,1,0,231,0.6876,0.3891
62.5,87.5,-25,0,0,573,1.5829,1.2516
91.6667,84.7222,6.9444,1,0,388,1.0325,0.385
96.6667,83.6111,13.0556,1,0,425,-0.2055,-0.7673
83.3333,90.5556,-7.2222,1,0,239,0.627,-0.2894
90,90,0,1,0,186,-0.2095,-0.6806
93.3333,88.8889,4.4444,1,0,240,-1.3805,-0.8804
93.3333,92.2222,1.1111,1,0,215,-1.1709,-0.9872
78.7879,88.4848,-9.697,0,0,660,-1.131,-0.299
63.6364,78.5859,-14.9495,0,0,408,-0.376,1.1828
65.625,69.3497,-3.7247,0,0,164,-0.7422,0.8845
50,59.7538,-9.7538,0,0,214,0.5559,1.3605
44,53.2083,-9.2083,0,0,471,2.3944,1.6349
40,44.6667,-4.6667,0,0,282,2.0989,1.9645
54.5455,46.1818,8.3636,0,0,919,1.7173,2.1792
90.4762,61.6739,28.8023,0,0,1120,0.4715,1.0866
80.9524,75.3247,5.6277,0,0,873,1.2482,0.5456
83.3333,84.9206,-1.5873,1,0,650,2.0451,0.274
91.6667,85.3175,6.3492,1,0,1083,1.432,0.6383
89.2857,88.0952,1.1905,1,0,522,-0.327,0.8211
89.1892,90.0472,-0.858,1,0,1184,-1.5132,1.0004
83.7838,87.4196,-3.6358,1,0,454,-0.2997,1.9522
62.1622,78.3784,-16.2162,0,0,847,1.618,2.3913
62.1622,69.3694,-7.2072,0,0,426,2.8046,2.5359
78.3784,67.5676,10.8108,0,0,492,2.891,1.0582
91.8919,77.4775,14.4144,0,0,422,2,1.0535
100,90.0901,9.9099,1,0,1265,1.1734,0.5676
100,97.2973,2.7027,1,0,1401,-1.226,-0.3381
94.4444,98.1481,-3.7037,1,0,720,-0.4493,-0.0876
91.5254,95.3233,-3.7979,1,0,993,-0.3341,-0.5645
70.1754,85.3818,-15.2063,0,0,748,0.7787,1.0069
78.9474,80.2161,-1.2687,0,0,662,0.3361,0.8647
84.3137,77.8122,6.5015,0,0,403,-0.333,-0.4441
78.2609,80.5073,-2.2465,0,0,415,0.3345,-0.4395
79.0698,80.5481,-1.4784,0,0,336,0.5574,-0.756
73.8095,77.0467,-3.2372,0,0,315,-0.1115,-0.322
82.0513,78.3102,3.7411,0,0,184,-0.7803,-0.4257
89.7436,81.8681,7.8755,1,0,278,-1.2973,-0.5268
69.2308,80.3419,-11.1111,0,0,331,-0.2189,-0.4182
64.1026,74.359,-10.2564,0,0,663,0.3306,0.3138
58.9744,64.1026,-5.1282,0,0,552,0.7806,0.4187
61.1111,61.396,-0.2849,0,0,439,-0.2213,0
67.6471,62.5775,5.0695,0,0,357,0,0
73.5294,67.4292,6.1002,0,0,278,-0.3419,0
30.4348,57.2038,-26.769,0,0,235,0.2312,0.4203
47.619,50.5277,-2.9087,0,0,324,0,0.4252
42.8571,40.3037,2.5535,0,0,353,0.3484,0.7553
38.8889,43.1217,-4.2328,0,0,375,0.2385,0.9813
55.5556,45.7672,9.7884,0,0,246,0.482,0.5464
66.6667,53.7037,12.963,0,0,420,0.4835,0.6579
50,57.4074,-7.4074,0,0,307,0.8756,-0.6494
77.7778,64.8148,12.963,0,0,506,0.1257,-0.3236
88.8889,72.2222,16.6667,0,0,425,0.2561,-1.7772
88.8889,85.1852,3.7037,1,0,197,-1.7304,-0.9338
83.3333,87.037,-3.7037,1,0,295,-0.6361,-0.5181
100,90.7407,9.2593,1,0,450,-2.9426,-0.6162
16.6667,66.6667,-50,0,0,1928,0.6445,1.3308
61.1111,59.2593,1.8519,0,0,587,-0.1689,-0.307
9.5238,29.1005,-19.5767,0,0,668,2.0448,1.0206
47.619,39.418,8.2011,0,0,902,1.3775,0.102
61.9048,39.6825,22.2222,0,0,496,-0.311,-0.2034
71.4286,60.3175,11.1111,0,0,387,-0.4665,-1.0084
82.6087,71.9807,10.628,0,0,1263,-1.218,-0.6995
47.8261,67.2878,-19.4617,0,0,726,0,-0.9956
52.1739,60.8696,-8.6957,0,0,1177,-1.0662,-2.2632
47.8261,49.2754,-1.4493,0,0,786,0.1522,-2.0833
47.8261,49.2754,-1.4493,0,0,599,-1.4949,-0.7258
21.7391,39.1304,-17.3913,0,0,785,-2.422,-0.1832
52.1739,40.5797,11.5942,0,0,923,-2.9451,-0.9078
4.3478,26.087,-21.7391,0,0,842,0.2461,0
7.8947,21.4722,-13.5774,0,0,1618,1.7591,2.0492
27.0833,13.1086,13.9747,0,0,1631,1.5615,2.0118
58.3333,31.1038,27.2295,0,0,1171,-0.2229,0.4427
58.3333,47.9167,10.4167,0,0,634,0.8785,0.4529
56.25,57.6389,-1.3889,0,0,1493,0.972,-0.0936
54.1667,56.25,-2.0833,0,0,653,0.7484,0
75,61.8056,13.1944,0,0,1334,-0.3208,-1.9976
75,68.0556,6.9444,0,0,624,-1.0529,-1.3388
68.75,72.9167,-4.1667,0,0,1071,-0.7355,0.0895
68.75,70.8333,-2.0833,0,0,784,-1.9022,0.4489
56.5217,64.6739,-8.1522,0,0,1511,-0.5071,0.1809
60.4651,61.9123,-1.4472,0,0,1074,0.7986,1.0197
32.5581,49.8483,-17.2902,0,0,1554,2.1747,2.2594
51.2195,48.0809,3.1386,0,0,1660,0.6411,1.4944
85,56.2592,28.7408,0,0,1635,0.2746,1.1973
95,77.0732,17.9268,0,0,1106,0,-0.3034
70,83.3333,-13.3333,0,0,1731,0.7664,2.998
92.5,85.8333,6.6667,1,0,1207,0.8528,1.6511
88.3721,83.624,4.7481,1,0,1728,-0.2907,0.5494
78.125,86.3324,-8.2074,0,0,1872,2.1677,0
92.1053,86.2008,5.9045,1,0,2677,0.8061,-2.1283
63.1579,77.7961,-14.6382,0,0,5193,0.8019,-0.3559
87.5,80.9211,6.5789,1,0,26048,-1.9964,-2.5999
78.5714,76.4098,2.1617,0,0,20523,-2.4497,-4.1388
58.9286,75,-16.0714,0,0,21997,-0.9554,-3.2639
44.6429,60.7143,-16.0714,0,0,16581,-0.5128,-3.3819
19.6429,41.0714,-21.4286,0,0,16259,-1.7562,-1.9644
35.7143,33.3333,2.381,0,0,12536,-2.4046,-2.4842
32.1429,29.1667,2.9762,0,0,15759,-2.9018,-3.7017
5.4054,24.4208,-19.0154,0,0,20536,-0.5227,-3.3965
12.0482,16.5322,-4.484,0,1,19008,-0.4733,-2.5226
9.2784,8.9106,0.3677,0,1,18491,-1.4732,-1.797
18.5567,13.2944,5.2623,0,1,12439,-3.2727,-1.8891
16.4948,14.7766,1.7182,0,1,14686,-2.3417,-1.3351
5.8333,13.6283,-7.795,0,1,22926,-0.806,0.0418
4.6053,8.9778,-4.3726,0,1,25322,0.9729,0.7477
13.8158,8.0848,5.731,0,1,19193,0.8132,0.6198
14.4737,10.9649,3.5088,0,1,13726,0.7946,0.207
18.4211,15.5702,2.8509,0,1,10518,-0.1323,0
25.6579,19.5175,6.1404,0,0,12921,-0.1327,-0.8302
26.3158,23.4649,2.8509,0,0,10454,-0.5745,-0.9936
17.7305,23.2347,-5.5042,0,0,12843,0.1332,-0.4975
26.6667,23.571,3.0957,0,0,9292,-0.78,-0.8693
20.9302,21.7758,-0.8456,0,0,10215,-0.5097,-0.4141
22.7642,23.4537,-0.6895,0,0,9512,-0.6986,-1.2767
15.4472,19.7139,-4.2667,0,1,8098,-0.1868,-1.1088
13.5593,17.2569,-3.6976,0,1,11888,0.0471,-0.7451
14.2857,14.4307,-0.145,0,1,8640,-0.764,-0.8693
17.8571,15.2341,2.6231,0,1,9634,-1.0961,-0.8329
30.2083,20.7837,9.4246,0,0,15372,-0.9541,-0.2504
9.375,19.1468,-9.7718,0,1,11739,-0.2561,1.4957
9.0909,16.2247,-7.1338,0,1,11500,0.1553,1.8537
24.6154,14.3604,10.255,0,0,8875,0.6555,1.6396
15.3846,16.3636,-0.979,0,1,7787,1.9275,1.9578
20,20,0,0,1,8202,1.8787,2.0108
44.6154,26.6667,17.9487,0,0,6442,1.2399,1.4335
80,48.2051,31.7949,0,0,11668,0.5186,0.4975
89.2308,71.2821,17.9487,0,0,8323,0.568,0.4626
82.1918,83.8075,-1.6157,1,0,10260,0.5147,0.657
89.0411,86.8212,2.2199,1,0,5226,0.0858,-0.1314
98.6301,89.9543,8.6758,1,0,6567,0,-0.2316
92.3077,93.3263,-1.0186,1,0,7807,0.3489,-0.7319
84.8101,91.916,-7.1059,1,0,7473,-0.3077,-0.1666
91.1392,89.419,1.7202,1,0,4962,-0.4092,-0.6992
100,91.9831,8.0169,1,0,9469,-1.689,-0.9287
76.25,89.1297,-12.8797,0,0,7925,0.0574,-1.6348
81.25,85.8333,-4.5833,1,0,9073,-0.8064,-1.5816
62.5,73.3333,-10.8333,0,0,6691,0.1173,-1.9267
77.5,73.75,3.75,0,0,5924,-2.6323,-2.2068
63.75,67.9167,-4.1667,0,0,6060,-1.7258,-1.7818
63.6364,68.2955,-4.6591,0,0,7039,-2.7449,-1.9544
9.2105,45.5323,-36.3218,0,0,12355,-0.9105,-0.8626
15.7895,29.5455,-13.756,0,0,11693,-1.0334,-0.511
9.901,11.6337,-1.7327,0,1,16485,-0.1294,0.3316
10.8911,12.1939,-1.3028,0,1,7782,-0.3462,0.8076
12.8713,11.2211,1.6502,0,1,7155,0.3016,0.8564
6.9307,10.231,-3.3003,0,1,9390,0.5979,1.0603
8.4112,9.4044,-0.9932,0,1,9443,1.4398,1.5239
24.2991,13.2137,11.0854,0,0,7790,0.9021,1.2126
25.2336,19.3146,5.919,0,0,6752,0.8989,1.0008
41.1215,30.2181,10.9034,0,0,10322,0.7298,0.3049
44.8598,37.0717,7.7882,0,0,8878,0.8428,0.6872
45.7944,43.9252,1.8692,0,0,11502,0.5615,0.4117
63.2653,51.3065,11.9588,0,0,11024,-0.2934,-0.0557
70.4082,59.8226,10.5855,0,0,9056,0.1786,-0.0562
64.2857,65.9864,-1.7007,0,0,7935,0.0463,0.0571
56.1224,63.6054,-7.483,0,0,9968,0.2331,0.3151
87.9518,69.4533,18.4985,0,0,6503,-0.2821,-0.4335
80,74.6914,5.3086,0,0,8113,0.0474,-0.1197
78.9474,82.2997,-3.3524,0,0,6094,0.2839,-0.3109
88.1579,82.3684,5.7895,1,0,5001,-0.4254,-0.6038
85.5263,84.2105,1.3158,1,0,5020,-0.2375,-0.7379
86.8421,86.8421,0,1,0,5704,-0.7561,-0.3907
76.3158,82.8947,-6.5789,0,0,5899,-0.4723,0.3932
78.9474,80.7018,-1.7544,0,0,6647,-0.8654,-0.1638
64.8649,73.376,-8.5111,0,0,4438,0.1921,0
53.3333,65.7152,-12.3819,0,0,7069,1.0363,-0.099
30.6122,49.6035,-18.9912,0,0,8176,0.6077,0.2309
43.5897,42.5118,1.078,0,0,16267,-0.2061,-0.1648
85.7143,53.3054,32.4089,0,0,61078,-1.3219,-0.7243
50,59.768,-9.768,0,0,22794,-0.4009,-0.6598
38.0952,57.9365,-19.8413,0,0,4912,-0.0696,-0.396
26.1905,38.0952,-11.9048,0,0,3079,0.2219,-0.397
36.5854,33.6237,2.9617,0,0,1322,-1.0122,-0.2977
36.5854,33.1204,3.465,0,0,739,-0.7903,0.0333
34.1463,35.7724,-1.626,0,0,1269,-1.0528,-0.3017
6.9767,25.9028,-18.9261,0,0,3191,0.3552,0.5366
13.9535,18.3589,-4.4054,0,1,884,0.9372,-0.504
2.3256,7.7519,-5.4264,0,1,1125,0.4906,0.1349
18.6047,11.6279,6.9767,0,1,1521,0.9375,-0.3705
41.8605,20.9302,20.9302,0,0,1229,-2.2124,-0.6465
16.2791,25.5814,-9.3023,0,0,1261,-0.1745,-0.3487
44.186,34.1085,10.0775,0,0,789,-1.8998,-1.0265
1.8868,20.784,-18.8972,0,0,1179,0.6822,0.0736
28.3019,24.7916,3.5103,0,0,731,-0.6842,-0.6549
13.2075,14.4654,-1.2579,0,1,274,-0.5995,-0.3973
16.9811,19.4969,-2.5157,0,1,228,-0.5185,-0.3997
13.7255,14.6381,-0.9126,0,1,156,-0.7758,-0.1206
17.0732,15.9266,1.1466,0,1,880,-0.2595,0.4046
25,18.5996,6.4004,0,0,184,-0.3507,0.1616
12.5,18.1911,-5.6911,0,1,197,0.5205,0.4024
12.1951,16.565,-4.3699,0,1,430,1.0902,0.8784
17.0732,13.9228,3.1504,0,1,177,0.6742,1.0627
29.2683,19.5122,9.7561,0,0,143,0.3376,0.9752
43.9024,30.0813,13.8211,0,0,392,0.7729,0.6636
36.5854,36.5854,0,0,0,181,1.5612,0.8755
39.0244,39.8374,-0.813,0,0,174,1.734,0.9341
65.8537,47.1545,18.6992,0,0,626,0.669,0.3414
82.9268,62.6016,20.3252,0,0,606,0.2506,0.1858
90.2439,79.6748,10.5691,0,0,398,0.1801,-0.0995
89.7436,87.6381,2.1055,1,0,221,0,-0.3313
94.8718,91.6198,3.252,1,0,97,0.0906,-0.3394
100,94.8718,5.1282,1,0,198,-0.3617,-0.5125
85.3659,93.4125,-8.0467,1,0,215,-0.5552,0.057
92.6829,92.6829,0,1,0,148,-0.6547,0.2899
85.3659,87.8049,-2.439,1,0,237,-0.483,0.5319
70.7317,82.9268,-12.1951,0,0,545,0.6743,1.0931
75.6098,77.2358,-1.626,0,0,483,1.1559,0.8589
73.1707,73.1707,0,0,0,317,1.3197,0.4948
86.1111,78.2972,7.8139,0,0,341,1.0367,-0.3734
87.8049,82.3622,5.4426,1,0,845,0.1083,-1.404
89.4737,87.7966,1.6771,1,0,325,-0.7485,-1.7145
89.4737,88.9174,0.5563,1,0,515,-1.7998,-1.8411
81.5789,86.8421,-5.2632,1,0,323,-2.0696,-1.5226
58.8235,76.6254,-17.8019,0,0,312,-1.5975,-1.0805
23.0769,54.4931,-31.4162,0,0,457,-0.8935,0.0721
22.8571,34.9192,-12.0621,0,0,1003,-0.1001,0.5786
14.2857,20.0733,-5.7875,0,0,474,0.1019,0.5799
17.1429,18.0952,-0.9524,0,1,566,1.0101,0.0725
20,17.1429,2.8571,0,1,463,0.9073,-0.1453
17.1429,18.0952,-0.9524,0,1,283,0.7047,0
45.7143,27.619,18.0952,0,0,519,-0.9061,-0.3005
45.7143,36.1905,9.5238,0,0,276,-1.0884,0.2264
37.1429,42.8571,-5.7143,0,0,148,-0.6872,0.2281
20,34.2857,-14.2857,0,0,693,0.4951,0.6064
14.2857,23.8095,-9.5238,0,0,371,1.4246,0.7537
27.5,20.5952,6.9048,0,0,682,1.083,0.6009
42.5,28.0952,14.4048,0,0,385,0.3285,0.2258
60,43.3333,16.6667,0,0,407,-0.4377,-0.0753
52.5,51.6667,0.8333,0,0,199,-0.2191,0.3077
51.2821,54.594,-3.312,0,0,175,0,1.2395
60.6061,54.796,5.81,0,0,128,0.3279,1.0831
65.5172,59.1351,6.3821,0,0,211,0.6523,1.3095
80,68.7078,11.2922,0,0,232,1.6703,1.3752
92,79.1724,12.8276,0,0,214,1.1393,1.2104
86.2069,86.069,0.1379,1,0,463,1.1287,0.6832
87.8049,88.6706,-0.8657,1,0,868,0.2062,-0.0766
82.9268,85.6462,-2.7194,1,0,274,0.5249,0.233
87.8049,86.1789,1.626,1,0,237,-0.2165,0.3107
90.4762,87.0693,3.4069,1,0,340,-0.3311,-0.3128
92.8571,90.3794,2.4777,1,0,117,-0.2206,-0.5581
80.9524,88.0952,-7.1429,1,0,141,0.6648,-0.1607
83.3333,85.7143,-2.381,1,0,232,-0.1177,-0.17
88.0952,84.127,3.9683,1,0,153,-0.6547,-0.5914
94.1176,88.5154,5.6022,1,0,180,-1.1199,-0.3453
69.2308,83.8146,-14.5838,0,0,179,-0.1454,0.3492
58.3333,73.8939,-15.5606,0,0,207,-0.2902,0.265
58.3333,61.9658,-3.6325,0,0,212,0.5798,0.2658
62.5,59.7222,2.7778,0,0,179,0.739,-0.0887
50,56.9444,-6.9444,0,0,129,0.7502,-0.1771
73.913,62.1377,11.7754,0,0,201,-0.1512,-0.1772
81.8182,68.5771,13.2411,0,0,183,-0.9265,-0.2716
63.1579,72.963,-9.8051,0,0,104,-1.1202,0.0945
58.8235,67.9332,-9.1097,0,0,101,-0.1651,0.0984
23.0769,48.3528,-25.2759,0,0,122,0.4973,0.6005
17.6471,33.1825,-15.5354,0,0,328,1.3986,0.827
52.9412,31.2217,21.7195,0,0,116,0.3627,0
66.6667,45.7516,20.915,0,0,95,0.5441,0.2168
73.3333,64.3137,9.0196,0,0,255,0,0.1085
73.3333,71.1111,2.2222,0,0,73,-0.3685,0.434
86.6667,77.7778,8.8889,0,0,70,-0.1838,0.3271
73.3333,77.7778,-4.4444,0,0,94,0.184,0.8733
60,73.3333,-13.3333,0,0,139,1.1041,1.3112
85.7143,73.0159,12.6984,0,0,84,0.8415,0.8709
70.5882,72.1008,-1.5126,0,0,354,1.547,0.5443
88.2353,81.5126,6.7227,1,0,226,1.4163,0.2188
94.1176,84.3137,9.8039,1,0,416,0.9368,0.673
90.4762,90.943,-0.4669,1,0,226,-0.4727,0
91.3043,91.9661,-0.6617,1,0,174,-0.9328,0
86.9565,89.579,-2.6225,1,0,208,0.4715,-0.1145
73.913,84.058,-10.1449,0,0,294,0.4745,0.6003
73.913,78.2609,-4.3478,0,0,146,0.9641,0.9091
95.6522,81.1594,14.4928,1,0,145,-0.7152,-0.4366
80,83.1884,-3.1884,1,0,129,0.7368,-0.4849
86.6667,87.4396,-0.7729,1,0,167,0.8061,-0.5187
73.3333,80,-6.6667,0,0,178,0,0
87.5,82.5,5,1,0,282,-1.5412,0
88.8889,83.2407,5.6481,1,0,394,-1.4735,-1.8314
61.1111,79.1667,-18.0556,0,0,540,0,-0.1661
44.4444,64.8148,-20.3704,0,0,381,1.4842,0.9996
55.5556,53.7037,1.8519,0,0,209,-1.2004,0.6674
53.3333,51.1111,2.2222,0,0,180,-0.2506,0.1686
71.4286,60.1058,11.3228,0,0,278,0,0.3371
13.3333,46.0317,-32.6984,0,0,482,2.2755,1.3408
46.6667,43.8095,2.8571,0,0,175,0.5067,1.3406
73.3333,44.4444,28.8889,0,0,253,0.5326,-0.5044
73.3333,64.4444,8.8889,0,0,128,-0.2651,0.1691
60,68.8889,-8.8889,0,0,223,1.5545,-1.3182
86.6667,73.3333,13.3333,0,0,82,-1.2458,-2.4603
62.5,69.7222,-7.2222,0,0,259,0.503,-0.6109
93.75,80.9722,12.7778,1,0,856,-2.9103,-1.0943
47.0588,67.7696,-20.7108,0,0,737,-2.0955,0.9649
70.5882,70.4657,0.1225,0,0,408,-1.1406,0
23.8095,47.1522,-23.3427,0,0,941,1.3056,1.7887
13.0435,35.8137,-22.7703,0,0,907,2.8099,2.8626
52.1739,29.6756,22.4983,0,0,1182,0.9913,2.278
60.8696,42.029,18.8406,0,0,678,0.4971,3.6276
86.9565,66.6667,20.2899,0,0,436,-0.1659,3.4505
78.2609,75.3623,2.8986,0,0,686,1.1506,3.7356
73.913,79.7101,-5.7971,0,0,215,2.858,2.7129
82.6087,78.2609,4.3478,0,0,366,3.0532,2.5206
96.1538,84.2252,11.9287,1,0,437,2.4628,1.4325
100,92.9208,7.0792,1,0,1163,0.2253,0.3593
100,98.7179,1.2821,1,0,1766,-0.4462,0.2427
97.9167,99.3056,-1.3889,1,0,1334,-1.0814,-0.6055
79.5918,92.5028,-12.911,0,0,911,0.1083,0.3634
81.6327,86.3804,-4.7477,1,0,667,0.6571,-1.1846
75.5102,78.9116,-3.4014,0,0,540,0.5558,-0.7035
81.6327,79.5918,2.0408,0,0,388,0.2227,-0.5828
93.8776,83.6735,10.2041,1,0,860,-1.668,-1.0345
85.7143,87.0748,-1.3605,1,0,779,-1.1222,-0.3445
85.7143,88.4354,-2.7211,1,0,413,-0.7053,0
60.4167,77.2817,-16.8651,0,0,655,0.7033,1.9213
53.8462,66.659,-12.8129,0,0,336,0.8055,1.2368
62.1622,58.8083,3.3538,0,0,324,0.702,0.2249
67.5676,61.192,6.3756,0,0,836,0.9933,-0.1124
72.973,67.5676,5.4054,0,0,393,0.2986,-0.5586
81.0811,73.8739,7.2072,0,0,368,-0.494,-1.4141
93.3333,82.4625,10.8709,1,0,380,-1.0655,-1.2774
