FT,FullK,diffKD,OB,OS,vol,s15,s30,s60,ToD,Inertias,percBB,spreadRSI,ADX,RSI,Wpercent,acc,CLASS
1637946300000,54.2636,18.4989,0,0,20628,15.25,2,-1.25,725,1996.1592,142.8597,4.042,21.909,51.9254,-12.5,12.75,_2dnR
1637946600000,55.4545,9.2859,0,0,21431,7.25,2.5,5.25,730,2142.1575,110.0374,2.8223,20.5876,49.8196,-31.4607,18.25,_4up
1637946900000,44.5455,-6.8757,0,0,15792,3,2,8.75,735,1676.1029,73.8277,-4.3428,19.3762,47.0446,-44.9438,24.75,_4up
1637947200000,76.4045,17.603,0,0,16848,-0.5,14.75,14.75,740,1908.1943,114.3877,-1.0479,18.5528,51.6924,-25.9259,33,_4up
1637947500000,97.0588,24.3892,0,0,21784,9.5,16.75,16.5,745,2497.1944,156.1954,-0.2975,19.2571,58.2193,-3.1915,29.75,_3upR
1637947800000,97.4138,7.1214,1,0,23333,16,19,22,750,2699.3475,151.2007,-4.157,20.4481,60.8269,-2.7778,24.5,_1dn
1637948100000,89.6296,-5.0711,1,0,22467,13.25,12.75,14.75,755,2563.5507,139.8863,-4.0436,22.1888,62.2939,-11.0236,16,_1dn
1637948400000,76.2963,-11.4836,0,0,24459,0.75,10.5,13,760,2722.0178,102.9248,-0.3755,22.4493,57.0499,-25.1969,8,_1dn
1637948700000,42.2222,-27.1605,0,0,28684,-14.25,2,4,765,2881.187,33.1357,6.6555,20.626,46.2059,-61.4173,-4.5,_1dn
1637949000000,2,-38.1728,0,0,48119,-33,-20,-5.25,770,3913.8441,-57.1804,6.549,21.2495,35.2438,-98,-19.5,_3upR
1637949300000,36,9.2593,0,0,97200,-15.75,-15.25,1.75,775,5458.938,11.0492,13.8401,20.6024,45.6422,-64,-15,_1dn
1637949600000,25.3333,4.2222,0,0,40067,-8.25,-22.75,-3.5,780,2103.9265,-7.4029,2.8144,20.0093,43.2645,-74.6667,-25.5,_4up
1637949900000,4,-17.7778,0,0,17120,0.75,-32.25,-19.75,785,916.4247,-30.0793,0.9439,20.1942,38.8489,-96,-34.5,_4up
1637950200000,4.2169,-6.9665,0,1,15124,-15.75,-31.5,-21.25,790,839.8784,-28.6678,0.626,20.8075,36.922,-95.7831,-34.25,_4up
1638140400000,72.8916,45.8554,0,0,18848,16.75,8.5,10.25,1080,1097.0901,84.6474,10.3769,20.3402,55.3031,-27.1084,6.25,_4up
1638140700000,91.9786,35.6163,0,0,10201,37.25,38.25,18.25,1085,711.5936,122.2005,2.8291,20.6605,60.8683,-8.0214,23.25,_4up
1638141000000,85.5615,2.0843,1,0,6670,28.25,22.5,7.25,1090,859.8205,106.6414,-1.8449,20.9542,58.9832,-14.4385,5.75,_3upR
1638141300000,93.6842,3.2761,1,0,4429,14,31,8.25,1095,855.8487,116.3071,-2.4224,21.3788,60.9616,-6.3158,12.25,_2dnR
1638141600000,95.3704,3.8317,1,0,5885,8.5,45.75,13.75,1100,1349.3768,128.4941,-1.6028,22.3265,63.9151,-4.6296,33.25,_2dnR
1638141900000,79.6296,-9.9318,0,0,4866,2.5,31.25,9.75,1105,1335.1609,98.5828,0.9208,22.4133,58.0929,-20.3704,30.75,_3upR
1638142200000,80.5556,-4.6296,1,0,3061,-0.75,13,21.75,1110,1212.6578,93.3688,-4.0873,22.493,58.3365,-19.4444,11.25,_2dnR
1638142500000,88.8889,5.8642,1,0,2157,-3.5,5,43.25,1115,1106.2295,97.9989,-2.8803,22.7231,60.5854,-11.1111,25,_2dnR
1638142800000,80.5556,-2.7778,1,0,2547,0.25,3,26,1120,1536.3065,78.7412,-1.5604,22.6612,57.2162,-19.4444,18.5,_3upR
1638143100000,79.6296,-3.3951,0,0,2899,-0.5,-1.25,29.5,1125,1870.783,71.1652,-3.7082,22.3683,56.8331,-20.3704,21,_3upR
1638143400000,84.2593,2.7778,1,0,2409,-2.75,-6,39.75,1130,1858.678,72.9508,-4.9177,22.1675,58.3541,-15.7407,26.5,_3upR
1638143700000,88.8889,4.6296,1,0,2155,4.75,4.75,36.25,1135,1962.0345,93.7017,-1.7895,21.9834,59.8956,-14.1176,36.75,_3upR
1638144000000,88.4259,1.2346,1,0,4192,5,4.25,17.25,1140,3555.3893,93.7577,-3.3094,22.2949,59.6547,-24.7525,-4,_4up
1638144300000,94.4444,3.858,1,0,3178,5.75,2.75,8,1145,2541.1617,128.0437,-2.2324,22.797,61.8317,-16.6667,-35.25,_3upR
1638144600000,97.7778,4.2284,1,0,4134,7,11.75,14.5,1150,3033.2823,156.6873,-2.8222,23.6479,64.4101,-7.2464,-11,_1dn
1638144900000,98.7288,1.7451,1,0,3959,10.5,15.5,14,1155,2754.2718,155.9368,-2.4942,24.7997,66.4207,-3.7975,-15.75,_2dnR
1638145200000,90.678,-5.0502,1,0,3406,2.5,8.25,2,1160,2256.4702,102.6597,-2.9242,25.7803,60.9323,-27.8481,-38,_2dnR
1638145500000,75.2632,-12.9602,0,0,4076,-8,-0.75,4,1165,2467.9801,34.5592,-0.7017,24.9519,54.4714,-62.6667,-42,_3upR
1638145800000,84.2975,0.8846,1,0,4991,-4,6.5,10.75,1170,2919.0537,100.6751,3.1159,23.6496,59.6933,-25.3333,-6.75,_2dnR
1638146100000,63.0435,-11.1579,0,0,1928,-3,-0.5,2.25,1175,1188.9884,57.725,-1.3582,22.4558,55.9434,-45.3333,-5.5,_3upR
1638146400000,47.5,-17.447,0,0,1943,1.25,-6.75,5.25,1180,1326.3781,29.689,-3.3742,20.6725,53.9708,-56,-10,_3upR
1638146700000,69.6203,9.5657,0,0,2042,-1.25,-5.25,10.25,1185,1541.2515,76.8383,0.5641,19.5592,57.6373,-33.3333,-3.75,_3upR
1638147000000,78.481,13.2806,0,0,2011,4.25,1.25,9.5,1190,1645.5688,93.6861,-2.9779,19.0371,59.022,-23.6111,7.25,_2dnR
1638147300000,72,-1.3671,0,0,1248,5.25,6.5,5.75,1195,1225.4162,72.8587,-3.1446,18.4131,57.8433,-37.5,1.5,_2dnR
1638147600000,76,0.5063,0,0,1941,1.5,0.25,6.75,1200,2431.1618,78.149,-0.6402,17.1876,58.5211,-32.1429,-4,_2dnR
1638147900000,76,1.3333,0,0,2838,-0.25,4,3.5,1205,3285.7655,73.3607,0.1174,16.8086,58.5211,-32.1429,1,_2dnR
1638148200000,72,-2.6667,0,0,1338,-0.25,5.25,-1.5,1210,1629.9063,62.4184,-2.3736,16.1549,57.4224,-37.5,-6.25,_2dnR
1638148500000,54.1667,-13.2222,0,0,2797,-3.5,-2.25,-7.5,1215,3191.3839,15.7506,1.1176,15.3155,53.0746,-57.4074,-17.5,_3upR
1638148800000,63.8889,0.537,0,0,1698,-2.25,-2.25,-1,1220,1987.8572,53.4555,-0.9637,14.3295,55.2317,-41.1765,-10.25,_3upR
1638149100000,48.2143,-7.209,0,0,1487,-2.25,-2.25,4.5,1225,1705.7798,24.5697,-3.1117,13.7685,54.0697,-47.0588,-1.25,_4up
1638149400000,64.2857,5.4894,0,0,1546,3.25,-0.25,-0.25,1230,1834.2298,85.1238,2.0411,12.6334,57.0285,-32.6087,-7,_3upR
1638149700000,78.5714,14.881,0,0,1837,3.75,1.25,5.5,1235,2386.106,123.2421,-0.0505,12.2222,59.5551,-15.2174,2,_3upR
1638150000000,96.6102,16.7877,0,0,1924,7.5,5.25,10.75,1240,2373.1498,175.579,1.1721,12.5727,63.3727,-3.7037,12,_3upR
1638150300000,94.1176,4.3512,1,0,2048,6.75,10.25,8,1245,2708.2385,162.6364,0.9925,13.436,65.2968,-7.0175,15.5,_3upR
1638150600000,85.5072,-6.5711,1,0,1630,3.75,7.5,5,1250,2170.3126,124.0791,0.8007,14.2875,62.729,-17.2414,6,_3upR
1638150900000,90,0.125,1,0,1404,1.25,9,6.75,1255,1884.5279,123.1255,0.6017,15.1323,63.9657,-11.8644,2.5,_3upR
1638151200000,93.1507,3.598,1,0,2454,2,9,9,1260,3028.7154,135.2361,2.825,16.4165,66.956,-7.4627,9,_2dnR
1638151500000,79.4521,-8.0822,0,0,1899,1,4.75,6,1265,2328.6554,96.0678,0.1831,17.5937,61.3977,-22.3881,0.75,_3upR
1638151800000,91.7808,3.653,1,0,1409,2.25,3.5,9,1270,1809.1802,111.2298,-0.0164,18.8089,64.3069,-8.9552,-1.5,_2dnR
1638152100000,74.6479,-7.3124,0,0,4643,-2.25,-0.25,10.25,1275,4807.1672,81.5927,8.5658,18.6705,59.9275,-26.087,2.25,_3upR
1638152400000,78.8732,-2.8941,0,0,1013,1,2,9.5,1280,1098.9003,84.8934,-4.0575,18.5435,61.0136,-21.7391,4.25,_3upR
1638152700000,63.3803,-8.9202,0,0,1527,-4,-1.75,7.25,1285,1639.6337,31.3666,-0.8999,17.9259,55.0456,-37.6812,0.25,_3upR
1638153000000,81.6901,7.0423,0,0,1238,1.5,-1,8,1290,1467.9338,92.1603,-1.3382,17.3597,60.0799,-25.4902,-0.5,_3upR
1638153300000,83.0986,7.0423,0,0,2005,0.75,1.75,6.5,1295,2356.929,98.7275,-0.9484,17.7359,60.4515,-29.2683,0.25,_2dnR
1638153600000,88.7324,4.2254,1,0,949,4.5,0.5,4,1300,1161.6001,122.5571,-2.8542,17.7916,61.9954,-27.5862,-5,_2dnR
1638153900000,82.6087,-2.2045,1,0,803,0.5,1.75,1.25,1305,1484.1093,80.5709,-3.3868,18.1453,59.463,-41.3793,-8.75,_2dnR
1638154200000,71.0145,-9.7707,0,0,1215,-2.25,-1.25,0.75,1310,2186.2699,2.3138,1.7401,17.1764,54.5971,-68.9655,-8.5,_3upR
1638154500000,75.3623,-0.9662,0,0,734,-2,2.25,0.5,1315,1470.7543,29.4028,-4.1333,16.2883,56.0678,-58.6207,-6.75,_3upR
1638154800000,76.4706,2.1881,0,0,904,0.25,0.5,-0.75,1320,1902.8531,82.7976,-2.4524,16.0783,58.5113,-41.3793,-9,_2dnR
1638155100000,75.6098,-0.2045,0,0,818,2.75,0.25,2.25,1325,2099.1278,95.3207,-4.4655,15.8858,59.4943,-34.4828,-4.25,_1dn
1638155400000,65.5172,-7.0153,0,0,679,1.75,-0.25,0,1330,1834.4299,95.3207,-4.3152,15.8396,59.4943,-34.4828,-4.25,_2dnR
1638155700000,24.1379,-30.9504,0,0,881,-2.5,-2.25,-0.75,1335,2343.7627,-19.3101,0.0769,14.6288,50.885,-79.1667,-2.5,_3upR
1638156000000,14.7059,-20.0811,0,0,1509,-4.75,-2,-3.5,1340,3798.3004,-49.8644,1.5591,14.8644,46.5942,-83.871,-4.25,_4up
1638156300000,61.7647,28.2285,0,0,1065,-0.75,1,3.25,1345,2530.3233,65.7271,2.2658,14.3203,55.8724,-32.2581,2.75,_2dnR
1638156600000,58.8235,13.7255,0,0,755,2,-0.5,0,1350,1841.3761,57.8902,-4.8352,13.6711,55.2184,-35.4839,0.5,_1dn
1638156900000,44.1176,-10.7843,0,0,705,2.5,-2.25,-2,1355,1754.4029,20.0245,-2.5172,13.4787,51.9041,-50,-4,_3upR
1638157200000,58.8235,4.902,0,0,355,-0.5,-1,-1.25,1360,938.27,68.4637,-4.7507,13.3024,54.8598,-33.3333,-1.5,_2dnR
1638157500000,38.7097,-8.5073,0,0,598,-2.25,0,-2.25,1365,1669.6196,3.0734,-1.1623,13.569,49.5453,-57.1429,-1.5,_3upR
1638157800000,54.8387,4.0481,0,0,358,0.5,3,1,1370,1298.9241,46.1584,-3.8555,13.957,52.6713,-37.037,4.25,_3upR
1638158100000,41.9355,-3.2258,0,0,771,-1.75,-2.25,-1,1375,3028.3547,13.2771,-2.3023,13.8881,49.9694,-51.8519,-4.25,_4up
1638158400000,58.0645,6.4516,0,0,557,1.25,-0.75,-1,1380,2317.4804,61.6353,-5.6479,13.8249,53.2403,-33.3333,-0.75,_2dnR
1638158700000,66.6667,11.1111,0,0,469,0.75,1.25,-1,1385,2099.7402,85.6604,-4.91,12.8897,54.5374,-25.9259,0.75,_2dnR
1638159000000,80,11.7563,0,0,967,2.75,1,0,1390,3618.8104,125.4674,-1.3845,12.3866,57.1317,-11.1111,1.5,_2dnR
1638159300000,60.7143,-8.4127,0,0,773,-0.5,1,1.25,1395,2762.3174,51.7201,-0.8856,11.5967,51.5191,-37.037,3.75,_1dn
1638159600000,70.3704,0.0088,0,0,861,0,0.5,3.5,1400,2724.9377,65.1911,-2.7216,10.8727,52.9595,-36.3636,2.75,_1dn
1638159900000,74.0741,5.6878,0,0,357,-0.75,1.75,-0.5,1405,1247.0402,82.2856,-7.9222,10.2091,53.7096,-43.75,0.75,_1dn
1638160200000,37.037,-23.4568,0,0,488,-1.75,-2.25,-2.75,1410,1733.593,-42.7647,-0.0334,11.1518,45.7504,-100,-1.5,_1dn
1638160500000,44.4444,-7.4074,0,0,993,-1.5,-1.75,-0.75,1415,3110.5373,-9.8479,-1.3781,12.6351,47.4495,-71.4286,0.25,_1dn
1638160800000,18.5185,-14.8148,0,0,556,-3.75,-4.5,-3.75,1420,1918.7295,-54.634,-2.8324,14.1439,42.3813,-100,-3.75,_1dn
1638161100000,13.5135,-11.9786,0,0,1731,-3.75,-5.5,-4.5,1425,4822.9659,-76.0468,1.3622,17.2106,36.3333,-86.4865,-5.5,_1dn
1638161400000,4.3478,-7.7788,0,1,2012,-7.25,-8.75,-8.5,1430,4550.6999,-74.2233,-2.2661,20.6771,30.6141,-95.6522,-12,_2dnR
1638161700000,20,7.3796,0,1,1415,-4.75,-8.25,-6.5,1435,2729.4238,-33.9087,-0.4427,24.1024,34.3707,-80,-6.25,_1dn
1638162000000,14,1.2174,0,1,1044,-2.75,-6.5,-8.75,0,1868.7776,-26.5627,-6.5458,27.2422,32.9128,-86,-6,_1dn
1638162300000,13.4615,-2.359,0,1,1170,-0.5,-7.5,-9.25,5,2047.5112,-18.8228,-8.3346,30.5363,31.9278,-86.5385,-8.75,_1dn
1638162600000,9.6154,-2.7436,0,1,740,-1.75,-6.5,-10.75,10,1265.7182,-14.0694,-7.8383,32.7562,30.9185,-89.7959,-7.25,_1dn
1638162900000,0,-7.6923,0,1,1361,-3.75,-6.25,-11.75,15,2438.8645,-28.8404,-7.2695,35.3567,26.371,-100,-7.5,_1dn
1638163200000,2.7397,-1.3786,0,1,2564,-6.5,-7,-15.5,20,4285.3469,-45.8814,-4.7077,38.4465,21.5338,-97.0149,-7.25,_4up
1638163500000,5.4054,2.6904,0,1,1422,-5.75,-7.5,-15.75,25,2373.4849,-29.4643,-5.3814,41.3151,22.6395,-94.0299,-9.25,_4up
1638163800000,12.1622,5.3931,0,1,854,-2.25,-5.75,-12,30,1458.9891,-6.1362,-8.0497,43.9446,28.1613,-85.7143,-3.5,_4up
1638164100000,25.6757,11.2613,0,0,1377,4,-2.5,-10,35,2295.7853,29.9211,0.2824,43.889,37.8414,-68.8525,-0.5,_4up
1638164400000,22.5352,2.4109,0,0,932,3.25,-2.75,-9.25,40,1520.0356,25.7469,-2.0287,43.8381,36.2431,-70.3704,2,_3upR
1638164700000,39.4366,10.2208,0,0,944,4.75,2.5,-3.5,45,1621.0735,85.6434,1.8846,42.2507,46.1651,-33.3333,8.25,_1dn
1638165000000,48.5294,11.6957,0,0,2194,3.25,7.5,0.5,50,3950.3183,107.0661,3.2418,39.0585,49.7217,-28.2609,16.5,_2dnR
1638165300000,34.3284,-6.4364,0,0,1004,2,5,-2.75,55,1910.0887,65.5145,0.366,36.2869,43.4577,-50,13,_2dnR
1638165600000,33.3333,-5.397,0,0,1015,-2,3,-2.75,60,1887.6462,60.2211,-0.2372,33.8593,42.2951,-54.3478,9.5,_3upR
1638165900000,45.9016,8.0472,0,0,662,-1.5,2,-0.25,65,1361.2942,98.431,0.5795,32.3003,47.643,-39.1304,9.75,_3upR
1638166200000,40.7407,0.7488,0,0,573,-0.5,1.75,-1.25,70,1243.5923,68.9143,0.4062,30.3056,43.8436,-52.1739,7.75,_4up
1638166500000,50,4.4525,0,0,739,0.5,-1.5,1.25,75,1656.8267,71.5289,-0.9701,28.4772,44.6462,-50,5,_4up
1638166800000,63.0435,11.7821,0,0,861,0,-1.25,6.5,80,2462.2809,98.1794,2.8249,26.5181,49.3815,-36.9565,5.75,_4up
1638167100000,89.1304,21.7391,0,0,812,4.75,4.25,9.5,85,2420.4756,155.0828,0.4901,25.3352,57.3433,-11.3636,12,_4up
1638167400000,85.7143,6.4182,0,0,1400,5,5.25,8.25,90,3857.3532,144.9178,2.1935,24.923,57.9446,-17.5,10.75,_4up
1638167700000,89.7959,1.5824,1,0,588,3.75,3.75,6,95,1645.2995,135.184,-3.3509,24.5452,59.1996,-12.5,6.5,_4up
1638168000000,96.1538,5.5992,1,0,561,2,7,8.75,100,1574.3028,145.133,-5.1228,24.7536,62.8296,-5.2632,9.75,_4up
1638168300000,85,-5.3166,1,0,1431,2.25,7.25,5.5,105,3523.6439,129.7986,-2.5838,25.7188,63.4213,-20,4.25,_2dnR
1638168600000,98.3871,5.2068,1,0,1101,4,8,6.75,110,2601.3632,144.8596,-2.5933,26.7816,68.8337,-2.1277,0.5,_2dnR
1638168900000,95.7143,2.6805,1,0,1331,4.75,6.75,11.25,115,2891.8876,145.2851,-2.1263,28.5494,72.398,-5.2632,2.25,_1dn
1638169200000,63.0769,-22.6492,0,0,2535,-0.25,2,7.25,120,4674.786,76.3686,16.3066,27.2955,55.8494,-40.678,-1,_4up
1638169500000,76.9231,-1.6484,0,0,1569,-0.5,3.5,7.5,125,2559.3902,99.1117,3.7364,26.1462,60.5134,-27.2727,1.5,_3upR
1638169800000,75,3.3333,0,0,1272,-2.5,2.25,9.25,130,1914.8717,92.4302,1.9049,25.0926,60.5134,-27.2727,0.75,_3upR
1638170100000,84.7458,5.8561,0,0,1864,3.75,3.5,10.75,135,2681.4387,110.4674,11.2052,23.0056,63.567,-17.3077,4.75,_3upR
1638170400000,83.0508,2.1186,1,0,2543,1,0.75,8.75,140,3185.2516,101.7088,3.3619,21.5984,62.6856,-22.2222,1.75,_2dnR
1638170700000,84.7458,0.565,1,0,1182,1.75,-1,5.75,145,1501.8315,99.3984,-1.8895,20.3085,63.2416,-21.4286,-5.5,_1dn
1638171000000,86.4407,1.6949,1,0,1830,0.5,4,6,150,2485.3506,98.5911,1.4175,19.8912,63.8296,-21.0526,-1.25,_1dn
1638171300000,74.5455,-7.3652,0,0,1855,-1,0,3.75,155,2450.1663,50.668,2.0668,19.7511,57.7803,-36.8421,-3.75,_2dnR
1638171600000,41.8182,-25.7833,0,0,1855,-5.75,-4,-2,160,2318.0871,-64.22,3.356,18.9671,44.1015,-84.2105,-11.25,_3upR
1638171900000,67.3077,6.0839,0,0,1578,-2.25,-1.75,1.5,165,2023.3174,30.8437,2.6464,18.2484,54.0012,-44.7368,-9,_1dn
1638172200000,62.2222,5.1062,0,0,1364,-0.5,-1.75,-1,170,1962.0223,33.2289,-3.1041,17.5896,54.0012,-44.7368,-9.75,_1dn
1638172500000,38.0952,-17.7798,0,0,1453,1.25,-4.25,-5.25,175,2032.0518,-16.9905,1.9163,16.2092,47.9389,-68.4211,-11.25,_1dn
1638172800000,40.9091,-6.1664,0,0,7201,-2.25,-4.5,-0.5,180,6538.3553,-14.0976,18.637,16.9979,47.9389,-59.0909,-6.5,_1dn
1638173100000,11.3636,-18.759,0,0,5500,-5.5,-6,-6.25,185,4031.3564,-56.3352,11.001,17.7209,40.1841,-88.6364,-10,_1dn
1638173400000,26.5625,0.2841,0,0,5533,-5.25,-4,-7.75,190,3393.4109,-54.6056,2.6536,20.0307,36.2478,-73.4375,-6,_1dn
1638173700000,26.5625,5.0663,0,0,3634,-5.25,-7.5,-9.25,195,2042.2635,-33.1622,0.5578,20.4923,36.2478,-73.4375,-11,_3upR
1638174000000,17.1875,-6.25,0,0,3177,-3.5,-9,-10.75,200,1662.3781,-33.7521,-2.4327,21.3455,33.3333,-82.8125,-9.75,_3upR
1638174300000,3.0769,-12.5321,0,1,2674,-4,-9.25,-13.5,205,1336.0176,-41.9214,-3.6741,22.8308,29.0819,-96.9231,-8.25,_4up
1638174600000,34.8485,16.4775,0,0,3218,1,-4.25,-8.75,210,1879.3174,24.6069,7.6954,22.121,44.5205,-65.1515,-8.25,_1dn
1638174900000,24.2424,3.5198,0,0,1888,0.75,-2.75,-8.75,215,1301.3659,8.637,-2.6146,21.4703,41.1039,-74.6032,-3,_1dn
1638175200000,21.2121,-5.5556,0,0,2343,3,-1.25,-5.25,220,1920.1124,8.4308,-0.2442,21.8241,40.1437,-77.7778,3,_2dnR
1638175500000,1.5152,-14.1414,0,1,2110,-5.5,-4.5,-12,225,1899.7692,-24.1844,-1.4235,22.2168,34.4389,-98.4127,-2.5,_3upR
1638175800000,1.4085,-6.6368,0,1,2608,-5.25,-4.25,-13.25,230,2436.6015,-31.2507,-3.7321,22.9246,32.501,-98.5294,-2.5,_4up
1638176100000,25.641,16.1195,0,0,3719,-1.25,1.5,-8,235,3245.5972,20.2438,2.4475,24.0345,41.1685,-73.3333,5.5,_4up
1638176400000,21.7949,5.5134,0,0,2495,1,-4.5,-8.75,240,2281.8813,11.4273,-1.2072,24.5135,39.7755,-75.3623,0,_4up
1638176700000,48,16.188,0,0,2626,7.25,1.75,-0.75,245,2294.0045,120.4811,1.6234,23.3962,51.1868,-30.7692,8.25,_2dnR
1638177000000,56,14.0684,0,0,3316,5.5,4.25,2.75,250,2733.3193,137.5217,2.8155,22.0204,54.1778,-22.2222,7.75,_1dn
1638177300000,36,-10.6667,0,0,2392,2.5,3.5,-1,255,1938.7616,63.6757,2.9417,20.2505,46.4203,-50,11,_1dn
1638177600000,44,-1.3333,0,0,2762,-1,6.5,2,260,2218.034,89.8344,-0.5632,19.0658,49.5712,-38.8889,15.25,_1dn
1638177900000,38.6667,-0.8889,0,0,2010,-3.25,2.25,3.75,265,1789.7458,64.732,-0.6476,17.879,47.5381,-46.2963,11.5,_1dn
1638178200000,20.2899,-14.029,0,0,4795,-3.5,-0.75,-5.25,270,3714.5858,-3.3681,3.5634,17.7469,40.7078,-74.0741,3.5,_1dn
1638178500000,14.8148,-9.7756,0,0,3262,-6.5,-7.25,-5.25,275,2437.6377,-19.1174,-1.6541,18.0192,38.3062,-85.1852,-4.25,_2dnR
1638178800000,10.9091,-4.4288,0,1,2699,-6.25,-9.25,-5,280,2085.358,-18.5574,-1.017,18.5032,37.1119,-89.0909,-8,_1dn
1638179100000,12.7273,-0.0898,0,1,1843,-2,-5.5,-1.75,285,1468.8293,-9.0049,-2.5391,18.9468,37.8169,-87.2727,-0.75,_3upR
1638179400000,8.6207,-2.1317,0,1,3237,-1.75,-8.25,-1.5,290,2511.4761,-22.7655,3.8441,18.4251,35.6378,-91.3793,-3.75,_4up
1638179700000,3.3333,-4.8938,0,1,3424,-2.25,-8.5,-6,295,2461.6263,-25.1881,1.5209,18.1454,33.5301,-96.6667,-9.5,_4up
1638180000000,28.3333,14.9042,0,0,2550,1.25,-0.75,-1.5,300,2077.7382,28.3728,4.6547,17.1033,44.3094,-71.6667,3.75,_3upR
1638180300000,31.6667,10.5556,0,0,1863,3,1.25,-6,305,1655.5606,41.0737,-3.9601,16.0187,45.5928,-68.3333,-0.75,_4up
1638180600000,33.3333,2.2222,0,0,1914,4.75,2.25,-7,310,1792.1709,54.2002,-4.0736,14.8878,46.2682,-62.2642,-1.75,_4up
1638180900000,38.3333,3.8889,0,0,1743,1.5,2.75,-2.75,315,1644.1763,73.3426,-1.0431,13.9926,48.366,-43.9024,-0.75,_4up
1638181200000,65,19.4444,0,0,2906,5,8,-0.25,320,2806.2448,151.9704,0.5285,15.0076,57.9235,-7.1429,1.75,_3upR
1638181500000,78.3333,17.7778,0,0,1801,6.75,11.5,2.75,325,1960.7044,164.0438,-4.0623,16.7288,61.7821,-9.6154,9,_2dnR
1638181800000,73.3333,1.1111,0,0,1046,5,6.75,6,330,1290.8298,131.4537,-5.9334,18.1501,59.5481,-15.3846,7.5,_3upR
1638182100000,78.3333,1.6667,0,0,1483,2,7,8.25,335,1894.3397,124.4913,-4.8934,19.6147,61.0833,-9.6154,14,_4up
1638182400000,79.2453,2.2746,0,0,1042,-1,5.5,7.75,340,1446.4566,99.2894,-5.5396,21.0413,57.1406,-19.2308,14.75,_4up
1638182700000,94.4444,10.4368,1,0,1284,1.75,6.75,9.75,345,1867.6821,114.894,0.4662,21.6176,61.9617,-5.5556,12.25,_4up
1638183000000,96.875,6.6868,1,0,1632,4,5.75,13.75,350,2739.173,131.3045,-0.4971,23.0404,66.9228,-3.125,13.75,_3upR
1638183300000,83.3333,-8.2176,1,0,2311,3.5,2.25,13.5,355,3653.4675,105.0037,-3.5142,24.5055,61.3666,-16.9231,10.25,_4up
1638183600000,97.0588,4.6364,1,0,1535,4,5.5,12.25,360,2299.9256,127.6242,-2.5427,26.0128,66.18,-3.5088,6.25,_2dnR
1638183900000,94.2857,2.7264,1,0,1652,1,5,11.75,365,2432.0907,117.3494,-4.7835,27.5617,66.18,-6.8966,3.5,_3upR
1638184200000,90.5405,-3.4212,1,0,1400,2.5,6.5,11.75,370,1986.2815,114.0298,-4.0922,29.3088,66.6299,-11.2903,4,_2dnR
1638184500000,85.1351,-4.852,1,0,2410,-0.5,3.25,9.75,375,3066.2611,94.9802,0.8115,29.8195,62.9749,-21.5686,0.25,_3upR
1638184800000,94.5946,4.5045,1,0,2224,1,2,7.75,380,2684.301,118.8632,0.7433,30.0748,66.4847,-10.5263,-6,_1dn
1638185100000,86.3014,-2.3757,1,0,1809,-1,1.75,4.5,385,2281.3298,81.4628,0.1732,30.4215,61.0714,-26.3158,-9,_2dnR
1638185400000,84.127,-4.214,1,0,1542,0.5,-0.25,5,390,1942.7026,75.0397,-7.6672,30.7394,61.0714,-26.3158,-7.25,_2dnR
1638185700000,80.6452,-3.046,1,0,618,-2,-1,4,395,858.8345,56.6034,-7.3563,30.5185,59.1605,-31.5789,-8,_1dn
1638186000000,75.8065,-4.3864,0,0,856,-1.25,-2.25,4.5,400,1257.7495,16.2205,-5.7158,29.5718,56.279,-39.4737,-7.5,_1dn
1638186300000,66.6667,-7.7061,0,0,728,-2.25,-1.25,1.75,405,1300.5429,-21.9414,-8.0247,28.4586,54.3536,-60.7143,-8.5,_1dn
1638186600000,26.3158,-29.9472,0,0,1815,-3.75,-6,-4,410,3420.6775,-74.9112,-0.6792,26.7932,45.0968,-100,-11.75,_1dn
1638186900000,21.0526,-16.9591,0,0,1244,-3.75,-5,-3.25,415,2538.2807,-57.3842,3.6116,25.2665,43.6232,-100,-7,_1dn
1638187200000,2.6316,-14.0351,0,1,1794,-5,-7.25,-7,420,3528.2624,-56.9542,-0.0662,25.1502,38.7843,-97.3684,-12.25,_2dnR
1638187500000,20,5.4386,0,1,2698,-2,-5.75,-7,425,4098.0801,-30.9691,-0.1587,25.9213,39.8246,-80,-10.75,_2dnR
1638187800000,4.3478,-4.6453,0,1,1531,-3.25,-7.25,-9.5,430,2164.7737,-40.643,0.5216,26.7435,34.6812,-95.5556,-13.5,_1dn
1638188100000,8.6957,-2.3188,0,1,1601,-1.25,-6.25,-7.5,435,2078.7333,-18.1044,-3.5555,27.4972,36.9036,-91.1111,-9.25,_3upR
1638188400000,8.6957,1.4493,0,1,1322,-1.5,-3.5,-9.5,440,1799.3033,-8.7576,0.1291,26.9254,36.9036,-91.1111,-5.5,_4up
1638188700000,1.8868,-4.5392,0,1,2243,-2.25,-5.25,-10.5,445,2779.742,-30.1969,3.8804,27.59,30.6901,-97.8723,-7.75,_4up
1638189000000,36.3636,20.7149,0,0,2722,1.75,0.5,-6.75,450,3118.3418,39.5743,12.4009,26.8996,47.1825,-57.4468,1,_4up
1638189300000,56.3636,24.8256,0,0,2200,4.75,3,-2.75,455,2632.2202,94.5367,0.3538,24.6853,54.7782,-31.1111,4,_2dnR
